dwpf,relh,drct,alti,vsby,feel,temp_c
66.2,78.19,100.0,29.83,6.21,73.4,23.000000000000004
60.8,64.69,50.0,29.88,6.21,73.4,23.000000000000004
60.8,68.75,160.0,29.97,6.21,71.6,21.999999999999996
64.4,73.44,210.0,29.94,6.21,73.4,23.000000000000004
59.0,53.8,190.0,29.94,6.21,77.0,25.0
59.0,45.07,80.0,29.83,6.21,82.46,28.000000000000004
60.8,54.05,220.0,29.8,6.21,78.8,26.0
55.4,39.58,280.0,29.8,6.21,82.4,28.000000000000004
55.4,35.25,310.0,29.83,6.21,84.54,30.0
53.6,46.98,340.0,29.94,6.21,75.2,24.0
53.6,46.98,300.0,29.97,6.21,75.2,24.0
64.4,69.14,200.0,30.0,6.21,75.2,24.0
60.8,60.9,130.0,30.09,6.21,75.2,24.0
57.2,50.43,200.0,30.12,6.21,77.0,25.0
59.0,50.69,320.0,30.15,6.21,78.8,26.0
60.8,50.95,100.0,30.09,6.21,81.46,26.999999999999996
62.6,54.3,200.0,30.03,6.21,81.84,26.999999999999996
60.8,50.95,280.0,30.0,6.21,81.46,26.999999999999996
55.4,47.25,110.0,30.09,6.21,77.0,25.0
53.6,44.25,80.0,30.06,6.21,77.0,25.0
60.8,54.05,90.0,30.0,6.21,78.8,26.0
60.8,50.95,70.0,30.06,6.21,81.46,26.999999999999996
68.0,61.81,220.0,29.94,6.21,85.38,28.000000000000004
66.2,61.58,200.0,29.88,6.21,82.75,26.999999999999996
66.2,65.33,150.0,29.85,6.21,80.82,26.0
60.8,50.95,70.0,29.85,6.21,81.46,26.999999999999996
68.0,65.54,80.0,29.83,6.21,83.29,26.999999999999996
69.8,69.71,90.0,29.91,6.21,83.9,26.999999999999996
69.8,62.03,190.0,29.97,6.21,88.43,29.0
68.0,61.81,100.0,29.97,6.21,85.38,28.000000000000004
66.2,58.08,210.0,30.03,6.21,84.63,28.000000000000004
62.6,54.3,300.0,30.12,6.21,81.84,26.999999999999996
71.6,69.9,190.0,30.09,6.21,87.18,28.000000000000004
60.8,42.8,80.0,30.09,6.21,86.05,30.0
71.6,65.95,210.0,30.03,6.21,89.6,29.0
71.6,65.95,180.0,29.97,6.21,89.6,29.0
69.8,65.74,170.0,29.94,6.21,86.22,28.000000000000004
59.0,42.52,60.0,29.94,6.21,83.92,29.0
57.2,37.62,90.0,30.03,6.21,84.97,30.0
60.8,45.34,110.0,30.0,6.21,84.43,29.0
73.4,70.08,130.0,29.91,6.21,90.94,29.0
57.2,42.25,310.0,29.88,6.21,82.08,28.000000000000004
69.8,62.03,110.0,30.03,6.21,88.43,29.0
64.4,51.47,120.0,30.0,6.21,85.71,29.0
71.6,69.9,170.0,30.0,6.21,87.18,28.000000000000004
60.8,45.34,140.0,29.91,6.21,84.43,29.0
59.0,45.07,280.0,29.94,6.21,82.46,28.000000000000004
66.2,65.33,200.0,29.94,6.21,80.82,26.0
69.8,65.74,210.0,29.97,6.21,86.22,28.000000000000004
71.6,69.9,220.0,29.94,6.21,87.18,28.000000000000004
66.2,51.72,180.0,29.97,6.21,88.39,30.0
59.0,42.52,200.0,29.91,6.21,83.92,29.0
73.4,70.08,220.0,29.88,6.21,90.94,29.0
73.4,70.08,200.0,29.88,6.21,90.94,29.0
71.6,65.95,170.0,29.91,6.21,89.6,29.0
69.8,58.55,100.0,29.97,6.21,90.58,30.0
73.4,66.15,190.0,29.97,6.21,93.45,30.0
64.4,43.34,350.0,30.03,6.21,91.23,32.0
68.0,49.1,200.0,30.03,6.21,93.47,32.0
68.0,43.88,180.0,30.0,6.21,97.67,34.0
60.8,30.53,330.0,30.0,6.21,96.8,36.0
62.6,36.35,340.0,29.97,6.21,93.2,34.0
77.0,70.45,170.0,29.97,6.21,99.92,31.0
75.2,66.35,210.0,29.91,6.21,97.76,31.0
75.2,70.27,110.0,29.94,6.21,95.19,30.0
73.4,62.47,190.0,29.94,6.21,95.86,31.0
60.8,48.05,120.0,30.21,6.21,82.9,28.000000000000004
64.4,57.84,20.0,30.21,6.21,82.27,26.999999999999996
75.2,70.27,220.0,29.97,6.21,95.19,30.0
69.8,62.03,80.0,29.94,6.21,88.43,29.0
66.2,61.58,160.0,30.03,6.21,82.75,26.999999999999996
68.0,61.81,170.0,30.03,6.21,85.38,28.000000000000004
71.6,65.95,200.0,29.97,6.21,89.6,29.0
68.0,61.81,320.0,30.0,6.21,85.38,28.000000000000004
59.0,47.79,120.0,30.09,6.21,81.11,26.999999999999996
60.8,45.34,340.0,30.12,6.21,84.43,29.0
60.8,42.8,320.0,30.06,6.21,86.05,30.0
64.4,45.88,210.0,30.0,6.21,89.33,31.0
60.8,40.41,100.0,30.0,6.21,87.75,31.0
68.0,55.04,210.0,29.97,6.21,89.41,30.0
62.6,45.61,20.0,30.0,6.21,86.72,30.0
64.4,61.36,120.0,29.97,6.21,80.56,26.0
62.6,57.6,190.0,30.0,6.21,80.31,26.0
71.6,69.9,90.0,30.03,6.21,87.18,28.000000000000004
73.4,70.08,210.0,30.0,6.21,90.94,29.0
68.0,61.81,80.0,30.0,6.21,85.38,28.000000000000004
69.8,62.03,220.0,30.09,6.21,88.43,29.0
69.8,73.95,220.0,30.06,6.21,81.39,26.0
64.4,65.12,220.0,30.09,6.21,77.0,25.0
66.2,61.58,90.0,29.97,6.21,82.75,26.999999999999996
71.6,69.9,90.0,29.94,6.21,87.18,28.000000000000004
73.4,78.76,60.0,29.91,6.21,85.32,26.999999999999996
71.6,74.11,110.0,29.94,6.21,84.57,26.999999999999996
68.0,69.52,110.0,29.91,6.21,81.1,26.0
66.2,65.33,190.0,30.0,6.21,80.82,26.0
68.0,65.54,160.0,30.09,6.21,83.29,26.999999999999996
69.8,69.71,90.0,30.12,6.21,83.9,26.999999999999996
64.4,65.12,50.0,30.21,6.21,77.0,25.0
62.6,54.3,50.0,30.24,6.21,81.84,26.999999999999996
71.6,74.11,70.0,30.15,6.21,84.57,26.999999999999996
69.8,69.71,210.0,30.06,6.21,83.9,26.999999999999996
69.8,69.71,130.0,30.06,6.21,83.9,26.999999999999996
64.4,61.36,110.0,30.15,6.21,80.56,26.0
66.2,65.33,290.0,30.12,6.21,80.82,26.0
68.0,69.52,100.0,30.12,6.21,81.1,26.0
69.8,78.48,40.0,30.03,6.21,78.09,25.0
66.2,65.33,70.0,30.15,6.21,80.82,26.0
68.0,61.81,320.0,30.12,6.21,85.38,28.000000000000004
69.8,65.74,290.0,30.03,6.21,86.22,28.000000000000004
69.8,65.74,210.0,30.15,6.21,86.22,28.000000000000004
68.0,61.81,220.0,30.12,6.21,85.38,28.000000000000004
66.2,69.33,360.0,30.15,6.21,77.0,25.0
51.8,41.42,90.0,30.3,6.21,77.0,25.0
57.2,53.55,60.0,30.45,6.21,75.2,24.0
57.2,56.88,80.0,30.39,6.21,73.4,23.000000000000004
62.6,57.6,220.0,30.03,6.21,80.31,26.0
59.0,50.69,100.0,30.0,6.21,78.8,26.0
64.4,61.36,230.0,30.03,6.21,80.56,26.0
53.6,49.9,330.0,30.03,6.21,73.4,23.000000000000004
44.6,35.66,320.0,30.12,6.21,72.12,23.000000000000004
46.4,33.85,320.0,30.18,6.21,75.99,25.0
57.2,53.55,80.0,30.15,6.21,75.2,24.0
59.0,57.12,70.0,30.09,6.21,75.2,24.0
62.6,64.91,130.0,30.0,6.21,75.2,24.0
66.2,78.19,210.0,29.85,6.21,73.4,23.000000000000004
51.8,52.77,90.0,30.0,6.21,69.8,21.0
62.6,77.9,90.0,29.97,6.21,69.8,21.0
64.4,73.44,60.0,29.8,6.21,73.4,23.000000000000004
66.2,73.61,210.0,29.94,6.21,75.2,24.0
66.2,73.61,310.0,30.21,6.21,75.2,24.0
68.0,78.34,100.0,30.06,6.21,75.2,24.0
64.4,65.12,150.0,29.85,6.21,77.0,25.0
57.2,60.44,320.0,29.71,6.21,71.6,21.999999999999996
59.0,64.48,60.0,29.97,6.21,71.6,21.999999999999996
59.0,64.48,60.0,29.97,6.21,71.6,21.999999999999996
60.8,68.75,50.0,29.85,6.21,71.6,21.999999999999996
60.8,64.69,60.0,29.97,6.21,73.4,23.000000000000004
57.2,56.88,60.0,30.18,6.21,73.4,23.000000000000004
60.8,68.75,310.0,30.18,6.21,71.6,21.999999999999996
51.8,46.71,80.0,30.15,6.21,73.4,23.000000000000004
51.8,52.77,280.0,30.3,6.21,69.8,21.0
57.2,53.55,250.0,30.03,6.21,75.2,24.0
50.0,46.43,80.0,30.06,6.21,71.6,21.999999999999996
57.2,60.44,320.0,29.91,6.21,71.6,21.999999999999996
59.0,82.62,340.0,29.77,6.21,64.4,18.000000000000004
46.4,71.64,340.0,29.5,6.21,55.4,13.0
35.6,44.19,280.0,29.26,6.21,57.2,14.000000000000002
39.2,42.0,320.0,29.71,6.21,62.6,17.0
53.6,67.95,180.0,29.65,6.21,64.4,18.000000000000004
46.4,55.37,320.0,29.94,6.21,62.6,17.0
44.6,45.6,310.0,30.06,6.21,66.2,19.0
42.8,45.32,300.0,30.09,6.21,64.4,18.000000000000004
48.2,49.1,350.0,29.83,6.21,68.0,20.0
55.4,68.15,160.0,29.71,6.21,66.2,19.0
50.0,67.54,220.0,29.65,6.21,60.8,16.0
46.4,51.98,220.0,29.91,6.21,64.4,18.000000000000004
51.8,67.75,70.0,30.12,6.21,62.6,17.0
57.2,87.92,200.0,29.85,6.21,60.8,16.0
50.0,59.5,240.0,29.91,6.21,64.4,18.000000000000004
55.4,60.21,240.0,29.97,6.21,69.8,21.0
60.8,77.75,60.0,30.06,6.21,68.0,20.0
60.8,73.09,70.0,30.27,6.21,69.8,21.0
59.0,77.6,40.0,30.27,6.21,66.2,19.0
62.6,82.86,110.0,30.12,6.21,68.0,20.0
55.4,77.29,360.0,30.18,6.21,62.6,17.0
55.4,82.37,50.0,30.12,6.21,60.8,16.0
51.8,76.98,80.0,29.83,6.21,59.0,15.0
48.2,63.15,60.0,29.56,6.21,60.8,16.0
53.6,77.14,90.0,29.53,6.21,60.8,16.0
48.2,55.63,230.0,29.83,6.21,64.4,18.000000000000004
46.4,55.37,340.0,30.0,6.21,62.6,17.0
46.4,76.5,330.0,30.0,6.21,53.6,12.0
44.6,55.12,330.0,29.94,6.21,60.8,16.0
46.4,62.92,250.0,29.77,6.21,59.0,15.0
44.6,58.77,260.0,29.74,6.21,59.0,15.0
39.2,44.76,350.0,30.06,6.21,60.8,16.0
42.8,51.45,320.0,30.18,6.21,60.8,16.0
51.8,72.2,230.0,30.06,6.21,60.8,16.0
46.4,62.92,320.0,29.97,6.21,59.0,15.0
41.0,54.6,280.0,30.12,6.21,57.2,14.000000000000002
48.2,59.26,270.0,30.12,6.21,62.6,17.0
48.2,59.26,330.0,30.09,6.21,62.6,17.0
51.8,59.74,240.0,30.21,6.21,66.2,19.0
55.4,77.29,280.0,30.24,6.21,62.6,17.0
48.2,63.15,320.0,30.27,6.21,60.8,16.0
44.6,66.91,340.0,30.24,6.21,55.4,13.0
44.6,58.77,310.0,30.3,6.21,59.0,15.0
44.6,55.12,300.0,30.18,6.21,60.8,16.0
42.8,58.52,330.0,30.39,6.21,57.2,14.000000000000002
42.8,58.52,330.0,30.18,6.21,57.2,14.000000000000002
48.2,67.33,120.0,30.06,6.21,59.0,15.0
46.4,81.74,120.0,29.94,5.59,51.8,10.999999999999998
46.4,67.12,120.0,29.97,6.21,57.2,14.000000000000002
42.8,58.52,270.0,30.12,6.21,57.2,14.000000000000002
50.0,72.01,230.0,29.94,6.21,59.0,15.0
37.4,47.44,350.0,30.3,6.21,57.2,14.000000000000002
46.4,67.12,270.0,30.24,6.21,57.2,14.000000000000002
46.4,55.37,0.0,30.06,6.21,62.6,17.0
42.8,54.86,230.0,30.24,6.21,59.0,15.0
44.6,55.12,240.0,30.36,6.21,60.8,16.0
48.2,52.25,260.0,30.36,6.21,66.2,19.0
50.0,67.54,290.0,30.39,6.21,60.8,16.0
46.4,51.98,310.0,30.27,6.21,64.4,18.000000000000004
50.0,72.01,90.0,30.39,6.21,59.0,15.0
50.0,72.01,90.0,30.39,6.21,59.0,15.0
46.4,62.92,310.0,30.3,6.21,59.0,15.0
46.4,67.12,280.0,30.33,6.21,57.2,14.000000000000002
41.0,62.23,320.0,30.36,6.21,53.6,12.0
37.4,47.44,320.0,30.3,6.21,57.2,14.000000000000002
44.6,55.12,280.0,30.36,6.21,60.8,16.0
50.0,67.54,120.0,30.39,6.21,60.8,16.0
35.6,50.36,340.0,30.27,6.21,53.6,12.0
41.0,58.27,190.0,30.36,6.21,55.4,13.0
37.4,54.07,90.0,30.42,6.21,53.6,12.0
32.0,40.84,310.0,30.3,6.21,55.4,13.0
30.2,31.28,330.0,30.27,6.21,60.8,16.0
48.2,67.33,330.0,30.33,6.21,59.0,15.0
35.6,47.16,310.0,30.24,6.21,55.4,13.0
37.4,47.44,340.0,29.94,6.21,57.2,14.000000000000002
14.0,20.46,330.0,30.03,6.21,53.6,12.0
24.8,37.08,340.0,30.21,6.21,47.21,10.0
33.8,43.9,250.0,30.27,6.21,55.4,13.0
41.0,54.6,250.0,30.15,6.21,57.2,14.000000000000002
41.0,48.0,320.0,30.03,6.21,60.8,16.0
41.0,54.6,260.0,30.15,6.21,57.2,14.000000000000002
48.2,71.83,240.0,30.03,6.21,57.2,14.000000000000002
42.8,54.86,320.0,29.97,6.21,59.0,15.0
39.2,66.27,330.0,30.03,6.21,45.9,10.0
39.2,58.02,270.0,29.94,6.21,53.6,12.0
42.8,76.18,50.0,29.8,6.21,43.66,10.0
37.4,50.64,320.0,30.0,6.21,55.4,13.0
32.0,49.81,310.0,29.83,6.21,47.77,10.0
39.2,54.34,310.0,29.38,6.21,55.4,13.0
14.0,17.95,320.0,29.65,6.21,57.2,14.000000000000002
35.6,47.16,170.0,29.85,6.21,55.4,13.0
42.8,58.52,300.0,30.03,6.21,57.2,14.000000000000002
39.2,44.76,350.0,29.68,6.21,60.8,16.0
37.4,44.47,320.0,29.65,6.21,59.0,15.0
37.4,61.76,290.0,29.77,6.21,48.44,10.0
32.0,38.26,300.0,29.71,6.21,57.2,14.000000000000002
44.6,58.77,310.0,29.5,6.21,59.0,15.0
48.2,67.33,240.0,29.26,6.21,59.0,15.0
37.4,50.64,310.0,29.47,6.21,55.4,13.0
10.4,16.34,300.0,29.97,6.21,55.4,13.0
26.6,34.98,360.0,30.3,6.21,53.6,12.0
44.6,62.69,210.0,30.27,6.21,57.2,14.000000000000002
44.6,62.69,330.0,30.27,6.21,57.2,14.000000000000002
48.2,76.66,80.0,30.18,4.97,55.4,13.0
44.6,62.69,230.0,30.18,6.21,57.2,14.000000000000002
46.4,62.92,230.0,30.21,5.59,59.0,15.0
39.2,39.43,270.0,30.0,6.21,64.4,18.000000000000004
41.0,51.18,270.0,30.3,6.21,59.0,15.0
39.2,50.91,220.0,30.47,6.21,57.2,14.000000000000002
42.8,62.46,70.0,30.5,6.21,55.4,13.0
44.6,66.91,240.0,30.56,6.21,55.4,13.0
41.0,58.27,260.0,30.47,6.21,55.4,13.0
35.6,41.42,70.0,30.45,6.21,59.0,15.0
44.6,62.69,280.0,30.33,6.21,57.2,14.000000000000002
46.4,62.92,100.0,30.21,6.21,59.0,15.0
48.2,71.83,60.0,30.21,6.21,57.2,14.000000000000002
39.2,47.72,310.0,30.3,6.21,59.0,15.0
46.4,67.12,210.0,30.39,6.21,57.2,14.000000000000002
46.4,51.98,220.0,30.3,6.21,64.4,18.000000000000004
44.6,48.55,290.0,30.33,6.21,64.4,18.000000000000004
41.0,51.18,90.0,30.53,6.21,59.0,15.0
46.4,62.92,230.0,30.45,6.21,59.0,15.0
41.0,42.28,70.0,30.45,6.21,64.4,18.000000000000004
48.2,63.15,220.0,30.24,6.21,60.8,16.0
42.8,45.32,110.0,30.3,6.21,64.4,18.000000000000004
39.2,47.72,310.0,30.24,6.21,59.0,15.0
42.8,51.45,280.0,30.21,6.21,60.8,16.0
46.4,55.37,230.0,30.09,6.21,62.6,17.0
44.6,37.89,230.0,29.91,6.21,70.24,21.999999999999996
44.6,55.12,10.0,30.09,6.21,60.8,16.0
53.6,82.25,200.0,29.85,4.97,59.0,15.0
39.2,37.03,220.0,29.91,6.21,66.2,19.0
33.8,33.93,330.0,30.15,6.21,62.6,17.0
41.0,45.04,250.0,30.42,6.21,62.6,17.0
50.0,63.38,200.0,30.3,6.21,62.6,17.0
48.2,63.15,220.0,30.39,6.21,60.8,16.0
50.0,67.54,240.0,30.33,6.21,60.8,16.0
48.2,76.66,120.0,30.15,6.21,55.4,13.0
41.0,45.04,190.0,30.24,6.21,62.6,17.0
41.0,42.28,330.0,30.24,6.21,64.4,18.000000000000004
51.8,72.2,220.0,30.15,6.21,60.8,16.0
51.8,72.2,60.0,29.94,6.21,60.8,16.0
50.0,76.82,210.0,30.09,6.21,57.2,14.000000000000002
42.8,54.86,220.0,30.21,6.21,59.0,15.0
39.2,47.72,160.0,30.36,6.21,59.0,15.0
30.2,31.28,70.0,30.36,6.21,60.8,16.0
30.2,25.88,60.0,30.36,6.21,66.2,19.0
33.8,28.11,270.0,30.3,6.21,68.0,20.0
33.8,26.43,120.0,30.24,6.21,69.8,21.0
44.6,40.29,230.0,30.0,6.21,69.8,21.0
8.6,10.27,340.0,30.12,6.21,66.2,19.0
41.0,48.0,190.0,30.24,6.21,60.8,16.0
35.6,38.85,330.0,30.36,6.21,60.8,16.0
44.6,55.12,90.0,30.39,6.21,60.8,16.0
46.4,59.01,80.0,30.24,6.21,60.8,16.0
48.2,63.15,70.0,30.06,6.21,60.8,16.0
42.8,48.28,110.0,30.0,6.21,62.6,17.0
53.6,77.14,220.0,29.97,6.21,60.8,16.0
51.8,72.2,220.0,29.71,6.21,60.8,16.0
39.2,47.72,150.0,29.59,6.21,59.0,15.0
50.0,67.54,210.0,29.59,6.21,60.8,16.0
37.4,39.14,280.0,29.56,6.21,62.6,17.0
39.2,42.0,110.0,29.74,6.21,62.6,17.0
46.4,55.37,230.0,29.83,6.21,62.6,17.0
51.8,72.2,120.0,29.8,6.21,60.8,16.0
48.2,55.63,210.0,29.8,6.21,64.4,18.000000000000004
39.2,37.03,150.0,29.88,6.21,66.2,19.0
39.2,39.43,340.0,29.94,6.21,64.4,18.000000000000004
41.0,42.28,350.0,30.03,6.21,64.4,18.000000000000004
51.8,72.2,60.0,29.97,6.21,60.8,16.0
44.6,58.77,80.0,30.09,6.21,59.0,15.0
50.0,52.51,90.0,30.12,6.21,68.0,20.0
50.0,63.38,100.0,30.06,5.59,62.6,17.0
53.6,67.95,70.0,30.0,6.21,64.4,18.000000000000004
48.2,49.1,70.0,30.15,6.21,68.0,20.0
41.0,42.28,60.0,30.12,6.21,64.4,18.000000000000004
46.4,48.83,70.0,29.85,6.21,66.2,19.0
42.8,48.28,60.0,29.71,6.21,62.6,17.0
51.8,63.6,220.0,29.47,6.21,64.4,18.000000000000004
44.6,48.55,220.0,29.83,6.21,64.4,18.000000000000004
57.2,82.5,230.0,29.85,4.97,62.6,17.0
41.0,31.05,300.0,30.09,6.21,71.9,23.000000000000004
46.4,51.98,360.0,30.27,6.21,64.4,18.000000000000004
48.2,63.15,120.0,30.21,6.21,60.8,16.0
51.8,67.75,190.0,30.12,6.21,62.6,17.0
55.4,72.56,210.0,30.06,6.21,64.4,18.000000000000004
55.4,68.15,220.0,29.97,6.21,66.2,19.0
59.0,82.62,180.0,30.0,6.21,64.4,18.000000000000004
48.2,67.33,320.0,29.94,6.21,59.0,15.0
50.0,55.88,180.0,29.83,6.21,66.2,19.0
30.2,21.5,320.0,29.91,6.21,69.47,21.999999999999996
44.6,51.72,180.0,30.09,6.21,62.6,17.0
55.4,77.29,220.0,30.06,6.21,62.6,17.0
59.0,77.6,240.0,29.77,6.21,66.2,19.0
53.6,59.97,200.0,29.88,6.21,68.0,20.0
55.4,64.04,100.0,29.91,6.21,68.0,20.0
57.2,68.35,200.0,30.09,6.21,68.0,20.0
37.4,32.43,20.0,30.21,6.21,68.0,20.0
53.6,63.82,180.0,30.12,6.21,66.2,19.0
48.2,52.25,320.0,30.09,6.21,66.2,19.0
66.2,88.34,340.0,30.15,6.21,69.8,21.0
53.6,67.95,210.0,29.88,6.21,64.4,18.000000000000004
51.8,67.75,80.0,29.65,6.21,62.6,17.0
50.0,59.5,170.0,29.74,6.21,64.4,18.000000000000004
46.4,55.37,130.0,29.77,6.21,62.6,17.0
48.2,52.25,340.0,29.88,6.21,66.2,19.0
55.4,60.21,230.0,29.97,6.21,69.8,21.0
59.0,72.92,210.0,30.06,6.21,68.0,20.0
60.8,73.09,190.0,30.03,6.21,69.8,21.0
59.0,88.0,0.0,30.0,6.21,62.6,17.0
60.8,73.09,230.0,29.97,6.21,69.8,21.0
48.2,40.85,310.0,29.97,6.21,72.36,23.000000000000004
51.8,52.77,340.0,29.88,6.21,69.8,21.0
51.8,56.13,20.0,29.91,6.21,68.0,20.0
55.4,64.04,210.0,30.12,6.21,68.0,20.0
55.4,60.21,200.0,30.24,6.21,69.8,21.0
48.2,40.85,200.0,30.24,6.21,72.36,23.000000000000004
57.2,56.88,220.0,30.15,6.21,73.4,23.000000000000004
57.2,56.88,220.0,30.09,6.21,73.4,23.000000000000004
59.0,60.67,220.0,30.06,6.21,73.4,23.000000000000004
60.8,64.69,210.0,29.91,6.21,73.4,23.000000000000004
50.0,36.51,300.0,29.71,6.21,78.8,26.0
59.0,68.55,150.0,30.0,6.21,69.8,21.0
64.4,69.14,230.0,29.91,6.21,75.2,24.0
50.0,46.43,80.0,30.21,6.21,71.6,21.999999999999996
37.4,21.25,90.0,29.94,6.21,79.02,26.999999999999996
55.4,47.25,250.0,29.88,6.21,77.0,25.0
62.6,88.18,140.0,29.88,6.21,66.2,19.0
48.2,52.25,200.0,30.0,6.21,66.2,19.0
55.4,60.21,100.0,29.97,6.21,69.8,21.0
57.2,53.55,240.0,29.8,6.21,75.2,24.0
62.6,73.27,240.0,30.0,6.21,71.6,21.999999999999996
60.8,64.69,200.0,30.12,6.21,73.4,23.000000000000004
62.6,64.91,200.0,30.0,6.21,75.2,24.0
59.0,57.12,220.0,29.97,6.21,75.2,24.0
66.2,73.61,190.0,29.91,6.21,75.2,24.0
64.4,69.14,90.0,29.94,6.21,75.2,24.0
59.0,50.69,90.0,29.94,6.21,78.8,26.0
60.8,54.05,220.0,29.97,6.21,78.8,26.0
66.2,69.33,210.0,29.94,6.21,77.0,25.0
59.0,47.79,60.0,30.0,6.21,81.11,26.999999999999996
64.4,54.55,80.0,30.03,6.21,83.98,28.000000000000004
57.2,35.53,80.0,30.12,6.21,86.58,31.0
60.8,42.8,110.0,30.12,6.21,86.05,30.0
62.6,43.07,220.0,29.97,6.21,88.48,31.0
59.0,31.99,70.0,29.97,6.21,93.2,34.0
69.8,69.71,180.0,30.06,6.21,83.9,26.999999999999996
69.8,69.71,110.0,30.03,6.21,83.9,26.999999999999996
71.6,69.9,140.0,30.0,6.21,87.18,28.000000000000004
62.6,48.32,60.0,29.97,6.21,85.03,29.0
60.8,45.34,110.0,30.0,6.21,84.43,29.0
71.6,62.25,210.0,29.97,6.21,91.92,30.0
73.4,70.08,210.0,29.88,6.21,90.94,29.0
71.6,62.25,60.0,29.91,6.21,91.92,30.0
68.0,58.32,320.0,29.88,6.21,87.4,29.0
62.6,45.61,50.0,29.83,6.21,86.72,30.0
62.6,51.21,200.0,29.94,6.21,83.41,28.000000000000004
73.4,74.28,220.0,29.91,6.21,88.26,28.000000000000004
73.4,74.28,190.0,29.97,6.21,88.26,28.000000000000004
60.8,45.34,300.0,29.97,6.21,84.43,29.0
62.6,54.3,70.0,29.85,6.21,81.84,26.999999999999996
62.6,51.21,140.0,29.85,6.21,83.41,28.000000000000004
66.2,58.08,200.0,30.0,6.21,84.63,28.000000000000004
71.6,69.9,220.0,29.94,6.21,87.18,28.000000000000004
62.6,48.32,80.0,29.94,6.21,85.03,29.0
69.8,65.74,150.0,30.03,6.21,86.22,28.000000000000004
69.8,62.03,110.0,30.0,6.21,88.43,29.0
62.6,48.32,110.0,30.15,6.21,85.03,29.0
68.0,55.04,140.0,30.15,6.21,89.41,30.0
71.6,62.25,210.0,30.03,6.21,91.92,30.0
71.6,65.95,90.0,30.0,6.21,89.6,29.0
75.2,74.44,140.0,29.97,6.21,92.45,29.0
68.0,51.98,190.0,29.83,6.21,91.43,31.0
69.8,69.71,100.0,29.71,6.21,83.9,26.999999999999996
50.0,32.46,120.0,29.8,6.21,80.99,28.000000000000004
71.6,65.95,210.0,29.83,6.21,89.6,29.0
71.6,69.9,200.0,29.97,6.21,87.18,28.000000000000004
64.4,61.36,150.0,30.03,6.21,78.8,26.0
51.8,30.9,90.0,29.91,6.21,83.87,30.0
57.2,37.62,280.0,29.94,6.21,84.97,30.0
55.4,37.35,210.0,29.97,6.21,83.08,29.0
73.4,70.08,200.0,29.94,6.21,90.94,29.0
62.6,45.61,220.0,29.97,6.21,86.72,30.0
71.6,65.95,70.0,29.91,6.21,89.6,29.0
73.4,74.28,120.0,29.85,6.21,88.26,28.000000000000004
75.2,70.27,200.0,29.88,6.21,95.19,30.0
77.0,74.61,190.0,29.85,6.21,97.15,30.0
75.2,74.44,140.0,30.03,6.21,92.45,29.0
66.2,54.8,150.0,29.91,6.21,86.5,29.0
68.0,65.54,70.0,29.91,6.21,83.29,26.999999999999996
59.0,47.79,210.0,30.03,6.21,81.11,26.999999999999996
64.4,57.84,100.0,30.06,6.21,82.27,26.999999999999996
69.8,62.03,220.0,30.03,6.21,88.43,29.0
73.4,74.28,200.0,30.03,6.21,88.26,28.000000000000004
73.4,74.28,200.0,30.0,6.21,88.26,28.000000000000004
73.4,70.08,210.0,29.91,6.21,90.94,29.0
68.0,61.81,80.0,30.03,6.21,85.38,28.000000000000004
62.6,54.3,90.0,30.12,6.21,81.84,26.999999999999996
64.4,57.84,190.0,30.09,6.21,82.27,26.999999999999996
66.2,58.08,210.0,30.12,6.21,84.63,28.000000000000004
55.4,39.58,80.0,30.12,6.21,81.75,28.000000000000004
60.8,48.05,0.0,30.09,6.21,82.9,28.000000000000004
68.0,61.81,210.0,30.03,6.21,85.38,28.000000000000004
66.2,58.08,0.0,30.03,6.21,84.63,28.000000000000004
71.6,74.11,120.0,30.03,6.21,84.57,26.999999999999996
64.4,54.55,310.0,30.03,6.21,83.98,28.000000000000004
64.4,51.47,20.0,30.09,6.21,85.71,29.0
64.4,48.58,0.0,30.12,6.21,87.49,30.0
66.2,51.72,100.0,30.0,6.21,88.39,30.0
66.2,54.8,130.0,29.97,6.21,86.5,29.0
62.6,51.21,210.0,30.03,6.21,83.41,28.000000000000004
64.4,57.84,140.0,30.12,6.21,82.27,26.999999999999996
66.2,61.58,200.0,30.06,6.21,82.75,26.999999999999996
59.0,50.69,0.0,30.06,6.21,78.8,26.0
57.2,50.43,130.0,30.09,6.21,77.0,25.0
62.6,61.13,170.0,30.06,6.21,77.0,25.0
62.6,61.13,70.0,30.03,6.21,77.0,25.0
68.0,73.78,240.0,29.85,6.21,77.0,25.0
69.8,83.32,230.0,29.77,6.21,75.2,24.0
55.4,47.25,60.0,30.15,6.21,77.0,25.0
55.4,41.97,100.0,30.33,6.21,80.53,26.999999999999996
55.4,41.97,60.0,30.3,6.21,80.53,26.999999999999996
57.2,42.25,70.0,30.3,6.21,82.08,28.000000000000004
60.8,50.95,80.0,30.18,6.21,81.46,26.999999999999996
60.8,54.05,70.0,30.09,6.21,78.8,26.0
59.0,47.79,310.0,30.03,6.21,81.11,26.999999999999996
60.8,48.05,80.0,29.97,6.21,82.9,28.000000000000004
62.6,57.6,110.0,30.06,6.21,78.8,26.0
60.8,57.36,100.0,30.12,6.21,77.0,25.0
64.4,73.44,40.0,29.97,6.21,73.4,23.000000000000004
68.0,73.78,220.0,29.88,6.21,77.0,25.0
